id,timestamp,merchant_name,lat,lon
285,8/22/20 0:00,UFG Whole Foods,40.023927,-105.2559579
286,8/22/20 0:00,Bartell Drugs,47.6185457,-122.2056187
287,8/22/20 0:00,UFG Whole Foods,39.768651,-86.1521275
288,8/22/20 0:00,UFG Whole Foods,39.6269159,-84.1900779
289,8/24/20 0:00,Amazon,40.7502706,-74.0371655
290,8/24/20 0:00,UFG Whole Foods,33.5064733,-112.0376627
291,8/24/20 0:00,Whole Foods Market,43.0759298,-88.0514374
292,8/25/20 0:00,Whole Foods Market,41.7568119,-71.4574866
293,8/25/20 0:00,Whole Foods Market,38.248632,-85.6259816
294,8/25/20 0:00,Whole Foods Market,35.2206033,-80.8462552
295,8/26/20 0:00,Whole Foods Market,31.8340454,-106.5480032
296,8/27/20 0:00,All The Best Pet Care,47.6202958,-122.1847537
297,8/27/20 0:00,Amazon,33.818156,-84.451347
298,8/27/20 0:00,UFG Whole Foods,26.7206634,-80.0892848
299,8/29/20 0:00,Whole Foods Market,42.3891989,-71.1413238
300,8/29/20 0:00,Whole Foods Market,36.0857454,-79.8341387
301,8/30/20 0:00,FulfillmentHubs,36.1270711,-79.860718
302,8/30/20 0:00,Amazon,35.8238136,-78.6129254
303,8/30/20 0:00,Whole Foods Market,30.3076183,-97.9377502
304,8/30/20 0:00,Whole Foods Market,34.1512392,-118.0726535
305,8/30/20 0:00,UFG Whole Foods,29.6259658,-82.3760713
306,8/31/20 0:00,Vintage Grape,40.7771424,-73.9548561
307,8/31/20 0:00,Whole Foods Market,41.8311285,-88.107889
308,8/31/20 0:00,UFG Whole Foods,42.9542672,-71.4778449
309,7/22/20 0:00,UFG Whole Foods,32.8695816,-96.7686578
310,7/23/20 0:00,UFG Whole Foods,42.2328164,-71.1780853
311,7/24/20 0:00,Whole Foods Market,33.7736107,-84.3658288
312,7/26/20 0:00,PCC Community Markets,36.1270711,-79.860718
313,7/27/20 0:00,Amazon,40.6597231,-74.0051092
314,7/28/20 0:00,UFG Whole Foods,40.8380142,-73.2840917
315,7/31/20 0:00,Whole Foods Market,41.8675233,-87.6388767
316,8/8/20 0:00,Fresh Thyme,39.7655174,-86.32286
